testId,frameNo,mapLatitude,mapLongitude,testYyddmm,testHhmmss,drivingTime
021022K1KA,frameNo,mapLatitude,mapLongitude,testYyddmm,testHhmmss,drivingTime
021022K1KA,8156,36.0736,140.210593,10/22/2002,13:34:32,0:04:05
021022K1KA,8157,36.073599,140.210592,10/22/2002,13:34:32,0:04:05
021022K1KA,8158,36.073598,140.210592,10/22/2002,13:34:32,0:04:05
021022K1KA,8159,36.073596,140.210591,10/22/2002,13:34:33,0:04:06
021022K1KA,8160,36.073595,140.210591,10/22/2002,13:34:33,0:04:06
021022K1KA,8161,36.073594,140.21059,10/22/2002,13:34:33,0:04:06
021022K1KA,8162,36.073593,140.21059,10/22/2002,13:34:33,0:04:06
021022K1KA,8163,36.073592,140.210589,10/22/2002,13:34:33,0:04:06
021022K1KA,8164,36.073591,140.210588,10/22/2002,13:34:33,0:04:06
021022K1KA,8165,36.07359,140.210588,10/22/2002,13:34:33,0:04:06
021022K1KA,8166,36.073589,140.210587,10/22/2002,13:34:33,0:04:06
021022K1KA,8167,36.073588,140.210587,10/22/2002,13:34:33,0:04:06
021022K1KA,8168,36.073587,140.210586,10/22/2002,13:34:33,0:04:06
021022K1KA,8169,36.073586,140.210586,10/22/2002,13:34:33,0:04:06
021022K1KA,8170,36.073585,140.210585,10/22/2002,13:34:33,0:04:06
021022K1KA,8171,36.073584,140.210584,10/22/2002,13:34:33,0:04:06
021022K1KA,8172,36.073582,140.210584,10/22/2002,13:34:33,0:04:06
021022K1KA,8173,36.073581,140.210583,10/22/2002,13:34:33,0:04:06
021022K1KA,8174,36.07358,140.210583,10/22/2002,13:34:33,0:04:06
021022K1KA,8175,36.073579,140.210582,10/22/2002,13:34:33,0:04:06
021022K1KA,8176,36.073578,140.210582,10/22/2002,13:34:33,0:04:06
021022K1KA,8177,36.073577,140.210581,10/22/2002,13:34:33,0:04:06
021022K1KA,8178,36.073576,140.21058,10/22/2002,13:34:33,0:04:06
021022K1KA,8179,36.073575,140.21058,10/22/2002,13:34:33,0:04:06
021022K1KA,8180,36.073574,140.210579,10/22/2002,13:34:33,0:04:06
021022K1KA,8181,36.073572,140.210579,10/22/2002,13:34:33,0:04:06
021022K1KA,8182,36.073571,140.210578,10/22/2002,13:34:33,0:04:06
021022K1KA,8183,36.07357,140.210578,10/22/2002,13:34:33,0:04:06
021022K1KA,8184,36.073569,140.210577,10/22/2002,13:34:33,0:04:06
021022K1KA,8185,36.073568,140.210576,10/22/2002,13:34:33,0:04:06
021022K1KA,8186,36.073567,140.210576,10/22/2002,13:34:33,0:04:06
021022K1KA,8187,36.073566,140.210575,10/22/2002,13:34:33,0:04:06
021022K1KA,8188,36.073565,140.210575,10/22/2002,13:34:34,0:04:07
021022K1KA,8189,36.073564,140.210574,10/22/2002,13:34:34,0:04:07
021022K1KA,8190,36.073563,140.210574,10/22/2002,13:34:34,0:04:07
021022K1KA,8191,36.073562,140.210573,10/22/2002,13:34:34,0:04:07
021022K1KA,8192,36.07356,140.210572,10/22/2002,13:34:34,0:04:07
021022K1KA,8193,36.073559,140.210572,10/22/2002,13:34:34,0:04:07
021022K1KA,8194,36.073558,140.210571,10/22/2002,13:34:34,0:04:07
021022K1KA,8195,36.073557,140.210571,10/22/2002,13:34:34,0:04:07
021022K1KA,8196,36.073556,140.21057,10/22/2002,13:34:34,0:04:07
021022K1KA,8197,36.073555,140.21057,10/22/2002,13:34:34,0:04:07
021022K1KA,8198,36.073554,140.210569,10/22/2002,13:34:34,0:04:07
021022K1KA,8199,36.073553,140.210568,10/22/2002,13:34:34,0:04:07
021022K1KA,8200,36.073552,140.210568,10/22/2002,13:34:34,0:04:07
021022K1KA,8201,36.073551,140.210567,10/22/2002,13:34:34,0:04:07
021022K1KA,8202,36.073549,140.210567,10/22/2002,13:34:34,0:04:07
021022K1KA,8203,36.073548,140.210566,10/22/2002,13:34:34,0:04:07
021022K1KA,8204,36.073547,140.210566,10/22/2002,13:34:34,0:04:07
021022K1KA,8205,36.073546,140.210565,10/22/2002,13:34:34,0:04:07
021022K1KA,8206,36.073545,140.210564,10/22/2002,13:34:34,0:04:07
021022K1KA,8207,36.073544,140.210564,10/22/2002,13:34:34,0:04:07
021022K1KA,8208,36.073543,140.210563,10/22/2002,13:34:34,0:04:07
021022K1KA,8209,36.073541,140.210563,10/22/2002,13:34:34,0:04:07
021022K1KA,8210,36.07354,140.210562,10/22/2002,13:34:34,0:04:07
021022K1KA,8211,36.073539,140.210561,10/22/2002,13:34:34,0:04:07
021022K1KA,8212,36.073538,140.210561,10/22/2002,13:34:34,0:04:07
021022K1KA,8213,36.073537,140.21056,10/22/2002,13:34:34,0:04:07
021022K1KA,8214,36.073536,140.21056,10/22/2002,13:34:34,0:04:07
021022K1KA,8215,36.073534,140.210559,10/22/2002,13:34:34,0:04:07
021022K1KA,8216,36.073533,140.210558,10/22/2002,13:34:34,0:04:07
021022K1KA,8217,36.073532,140.210558,10/22/2002,13:34:34,0:04:07
021022K1KA,8218,36.073531,140.210557,10/22/2002,13:34:35,0:04:08
021022K1KA,8219,36.07353,140.210556,10/22/2002,13:34:35,0:04:08
021022K1KA,8220,36.073528,140.210556,10/22/2002,13:34:35,0:04:08
021022K1KA,8221,36.073527,140.210555,10/22/2002,13:34:35,0:04:08
021022K1KA,8222,36.073526,140.210555,10/22/2002,13:34:35,0:04:08
021022K1KA,8223,36.073525,140.210554,10/22/2002,13:34:35,0:04:08
021022K1KA,8224,36.073523,140.210553,10/22/2002,13:34:35,0:04:08
021022K1KA,8225,36.073522,140.210553,10/22/2002,13:34:35,0:04:08
021022K1KA,8226,36.073521,140.210552,10/22/2002,13:34:35,0:04:08
021022K1KA,8227,36.07352,140.210551,10/22/2002,13:34:35,0:04:08
021022K1KA,8228,36.073518,140.210551,10/22/2002,13:34:35,0:04:08
021022K1KA,8229,36.073517,140.21055,10/22/2002,13:34:35,0:04:08
021022K1KA,8230,36.073516,140.210549,10/22/2002,13:34:35,0:04:08
021022K1KA,8231,36.073515,140.210549,10/22/2002,13:34:35,0:04:08
021022K1KA,8232,36.073513,140.210548,10/22/2002,13:34:35,0:04:08
021022K1KA,8233,36.073512,140.210547,10/22/2002,13:34:35,0:04:08
021022K1KA,8234,36.073511,140.210547,10/22/2002,13:34:35,0:04:08
021022K1KA,8235,36.073509,140.210546,10/22/2002,13:34:35,0:04:08
021022K1KA,8236,36.073508,140.210545,10/22/2002,13:34:35,0:04:08
021022K1KA,8237,36.073507,140.210545,10/22/2002,13:34:35,0:04:08
021022K1KA,8238,36.073505,140.210544,10/22/2002,13:34:35,0:04:08
021022K1KA,8239,36.073504,140.210543,10/22/2002,13:34:35,0:04:08
021022K1KA,8240,36.073503,140.210543,10/22/2002,13:34:35,0:04:08
021022K1KA,8241,36.073502,140.210542,10/22/2002,13:34:35,0:04:08
021022K1KA,8242,36.0735,140.210541,10/22/2002,13:34:35,0:04:08
021022K1KA,8243,36.073499,140.210541,10/22/2002,13:34:35,0:04:08
021022K1KA,8244,36.073498,140.21054,10/22/2002,13:34:35,0:04:08
021022K1KA,8245,36.073496,140.210539,10/22/2002,13:34:35,0:04:08
021022K1KA,8246,36.073495,140.210538,10/22/2002,13:34:35,0:04:08
021022K1KA,8247,36.073494,140.210538,10/22/2002,13:34:35,0:04:08
021022K1KA,8248,36.073492,140.210537,10/22/2002,13:34:35,0:04:08
021022K1KA,8249,36.073491,140.210536,10/22/2002,13:34:35,0:04:08
021022K1KA,8250,36.07349,140.210536,10/22/2002,13:34:36,0:04:09
021022K1KA,8251,36.073488,140.210535,10/22/2002,13:34:36,0:04:09
021022K1KA,8252,36.073487,140.210534,10/22/2002,13:34:36,0:04:09
021022K1KA,8253,36.073485,140.210534,10/22/2002,13:34:36,0:04:09
021022K1KA,8254,36.073484,140.210533,10/22/2002,13:34:36,0:04:09
021022K1KA,8255,36.073483,140.210532,10/22/2002,13:34:36,0:04:09
021022K1KA,8256,36.073481,140.210531,10/22/2002,13:34:36,0:04:09
021022K1KA,8257,36.07348,140.210531,10/22/2002,13:34:36,0:04:09
021022K1KA,8258,36.073479,140.21053,10/22/2002,13:34:36,0:04:09
021022K1KA,8259,36.073477,140.210529,10/22/2002,13:34:36,0:04:09
021022K1KA,8260,36.073476,140.210529,10/22/2002,13:34:36,0:04:09
021022K1KA,8261,36.073475,140.210528,10/22/2002,13:34:36,0:04:09
021022K1KA,8262,36.073473,140.210527,10/22/2002,13:34:36,0:04:09
021022K1KA,8263,36.073472,140.210527,10/22/2002,13:34:36,0:04:09
021022K1KA,8264,36.073471,140.210526,10/22/2002,13:34:36,0:04:09
021022K1KA,8265,36.073469,140.210525,10/22/2002,13:34:36,0:04:09
021022K1KA,8266,36.073468,140.210524,10/22/2002,13:34:36,0:04:09
021022K1KA,8267,36.073466,140.210524,10/22/2002,13:34:36,0:04:09
021022K1KA,8268,36.073465,140.210523,10/22/2002,13:34:36,0:04:09
021022K1KA,8269,36.073464,140.210522,10/22/2002,13:34:36,0:04:09
021022K1KA,8270,36.073463,140.210522,10/22/2002,13:34:36,0:04:09
021022K1KA,8271,36.073461,140.210521,10/22/2002,13:34:36,0:04:09
021022K1KA,8272,36.07346,140.21052,10/22/2002,13:34:36,0:04:09
021022K1KA,8273,36.073459,140.21052,10/22/2002,13:34:36,0:04:09
021022K1KA,8274,36.073457,140.210519,10/22/2002,13:34:36,0:04:09
021022K1KA,8275,36.073456,140.210518,10/22/2002,13:34:36,0:04:09
021022K1KA,8276,36.073455,140.210518,10/22/2002,13:34:36,0:04:09
021022K1KA,8277,36.073453,140.210517,10/22/2002,13:34:36,0:04:09
021022K1KA,8278,36.073452,140.210516,10/22/2002,13:34:36,0:04:09
021022K1KA,8279,36.073451,140.210516,10/22/2002,13:34:36,0:04:09
021022K1KA,8280,36.07345,140.210515,10/22/2002,13:34:37,0:04:10
021022K1KA,8281,36.073448,140.210514,10/22/2002,13:34:37,0:04:10
021022K1KA,8282,36.073447,140.210514,10/22/2002,13:34:37,0:04:10
021022K1KA,8283,36.073446,140.210513,10/22/2002,13:34:37,0:04:10
021022K1KA,8284,36.073444,140.210512,10/22/2002,13:34:37,0:04:10
021022K1KA,8285,36.073443,140.210512,10/22/2002,13:34:37,0:04:10
021022K1KA,8286,36.073442,140.210511,10/22/2002,13:34:37,0:04:10
021022K1KA,8287,36.073441,140.21051,10/22/2002,13:34:37,0:04:10
021022K1KA,8288,36.073439,140.21051,10/22/2002,13:34:37,0:04:10
021022K1KA,8289,36.073438,140.210509,10/22/2002,13:34:37,0:04:10
021022K1KA,8290,36.073437,140.210508,10/22/2002,13:34:37,0:04:10
021022K1KA,8291,36.073436,140.210508,10/22/2002,13:34:37,0:04:10
021022K1KA,8292,36.073434,140.210507,10/22/2002,13:34:37,0:04:10
021022K1KA,8293,36.073433,140.210506,10/22/2002,13:34:37,0:04:10
021022K1KA,8294,36.073432,140.210506,10/22/2002,13:34:37,0:04:10
021022K1KA,8295,36.07343,140.210505,10/22/2002,13:34:37,0:04:10
021022K1KA,8296,36.073429,140.210504,10/22/2002,13:34:37,0:04:10
021022K1KA,8297,36.073428,140.210504,10/22/2002,13:34:37,0:04:10
021022K1KA,8298,36.073427,140.210503,10/22/2002,13:34:37,0:04:10
021022K1KA,8299,36.073425,140.210502,10/22/2002,13:34:37,0:04:10
021022K1KA,8300,36.073424,140.210502,10/22/2002,13:34:37,0:04:10
021022K1KA,8301,36.073423,140.210501,10/22/2002,13:34:37,0:04:10
021022K1KA,8302,36.073422,140.2105,10/22/2002,13:34:37,0:04:10
021022K1KA,8303,36.07342,140.2105,10/22/2002,13:34:37,0:04:10
021022K1KA,8304,36.073419,140.210499,10/22/2002,13:34:37,0:04:10
021022K1KA,8305,36.073418,140.210498,10/22/2002,13:34:37,0:04:10
021022K1KA,8306,36.073416,140.210498,10/22/2002,13:34:37,0:04:10
021022K1KA,8307,36.073415,140.210497,10/22/2002,13:34:37,0:04:10
021022K1KA,8308,36.073414,140.210496,10/22/2002,13:34:37,0:04:10
021022K1KA,8309,36.073413,140.210496,10/22/2002,13:34:38,0:04:11
021022K1KA,8310,36.073411,140.210495,10/22/2002,13:34:38,0:04:11
021022K1KA,8311,36.07341,140.210494,10/22/2002,13:34:38,0:04:11
021022K1KA,8312,36.073409,140.210494,10/22/2002,13:34:38,0:04:11
021022K1KA,8313,36.073407,140.210493,10/22/2002,13:34:38,0:04:11
021022K1KA,8314,36.073406,140.210492,10/22/2002,13:34:38,0:04:11
021022K1KA,8315,36.073405,140.210492,10/22/2002,13:34:38,0:04:11
021022K1KA,8316,36.073404,140.210491,10/22/2002,13:34:38,0:04:11
021022K1KA,8317,36.073402,140.210491,10/22/2002,13:34:38,0:04:11
021022K1KA,8318,36.073401,140.21049,10/22/2002,13:34:38,0:04:11
021022K1KA,8319,36.0734,140.210489,10/22/2002,13:34:38,0:04:11
021022K1KA,8320,36.073399,140.210489,10/22/2002,13:34:38,0:04:11
021022K1KA,8321,36.073397,140.210488,10/22/2002,13:34:38,0:04:11
021022K1KA,8322,36.073396,140.210487,10/22/2002,13:34:38,0:04:11
021022K1KA,8323,36.073395,140.210487,10/22/2002,13:34:38,0:04:11
021022K1KA,8324,36.073393,140.210486,10/22/2002,13:34:38,0:04:11
021022K1KA,8325,36.073392,140.210485,10/22/2002,13:34:38,0:04:11
021022K1KA,8326,36.073391,140.210485,10/22/2002,13:34:38,0:04:11
021022K1KA,8327,36.07339,140.210484,10/22/2002,13:34:38,0:04:11
021022K1KA,8328,36.073389,140.210483,10/22/2002,13:34:38,0:04:11
021022K1KA,8329,36.073387,140.210483,10/22/2002,13:34:38,0:04:11
021022K1KA,8330,36.073386,140.210482,10/22/2002,13:34:38,0:04:11
021022K1KA,8331,36.073385,140.210481,10/22/2002,13:34:38,0:04:11
021022K1KA,8332,36.073384,140.210481,10/22/2002,13:34:38,0:04:11
021022K1KA,8333,36.073382,140.21048,10/22/2002,13:34:38,0:04:11
021022K1KA,8334,36.073381,140.21048,10/22/2002,13:34:38,0:04:11
021022K1KA,8335,36.07338,140.210479,10/22/2002,13:34:38,0:04:11
021022K1KA,8336,36.073379,140.210478,10/22/2002,13:34:38,0:04:11
021022K1KA,8337,36.073378,140.210478,10/22/2002,13:34:38,0:04:11
021022K1KA,8338,36.073376,140.210477,10/22/2002,13:34:38,0:04:11
021022K1KA,8339,36.073375,140.210476,10/22/2002,13:34:39,0:04:12
021022K1KA,8340,36.073374,140.210476,10/22/2002,13:34:39,0:04:12
021022K1KA,8341,36.073373,140.210475,10/22/2002,13:34:39,0:04:12
021022K1KA,8342,36.073372,140.210475,10/22/2002,13:34:39,0:04:12
021022K1KA,8343,36.07337,140.210474,10/22/2002,13:34:39,0:04:12
021022K1KA,8344,36.073369,140.210473,10/22/2002,13:34:39,0:04:12
021022K1KA,8345,36.073368,140.210473,10/22/2002,13:34:39,0:04:12
021022K1KA,8346,36.073367,140.210472,10/22/2002,13:34:39,0:04:12
021022K1KA,8347,36.073366,140.210471,10/22/2002,13:34:39,0:04:12
021022K1KA,8348,36.073364,140.210471,10/22/2002,13:34:39,0:04:12
021022K1KA,8349,36.073363,140.21047,10/22/2002,13:34:39,0:04:12
021022K1KA,8350,36.073362,140.21047,10/22/2002,13:34:39,0:04:12
021022K1KA,8351,36.073361,140.210469,10/22/2002,13:34:39,0:04:12
021022K1KA,8352,36.07336,140.210468,10/22/2002,13:34:39,0:04:12
021022K1KA,8353,36.073358,140.210468,10/22/2002,13:34:39,0:04:12
021022K1KA,8354,36.073357,140.210467,10/22/2002,13:34:39,0:04:12
021022K1KA,8355,36.073356,140.210466,10/22/2002,13:34:39,0:04:12
021022K1KA,8356,36.073355,140.210466,10/22/2002,13:34:39,0:04:12
021022K1KA,8357,36.073354,140.210465,10/22/2002,13:34:39,0:04:12
021022K1KA,8358,36.073352,140.210465,10/22/2002,13:34:39,0:04:12
021022K1KA,8359,36.073351,140.210464,10/22/2002,13:34:39,0:04:12
021022K1KA,8360,36.07335,140.210463,10/22/2002,13:34:39,0:04:12
021022K1KA,8361,36.073349,140.210463,10/22/2002,13:34:39,0:04:12
021022K1KA,8362,36.073348,140.210462,10/22/2002,13:34:39,0:04:12
021022K1KA,8363,36.073346,140.210461,10/22/2002,13:34:39,0:04:12
021022K1KA,8364,36.073345,140.210461,10/22/2002,13:34:39,0:04:12
021022K1KA,8365,36.073344,140.21046,10/22/2002,13:34:39,0:04:12
021022K1KA,8366,36.073343,140.21046,10/22/2002,13:34:39,0:04:12
021022K1KA,8367,36.073342,140.210459,10/22/2002,13:34:39,0:04:12
021022K1KA,8368,36.07334,140.210458,10/22/2002,13:34:39,0:04:12
021022K1KA,8369,36.073339,140.210458,10/22/2002,13:34:39,0:04:12
021022K1KA,8370,36.073338,140.210457,10/22/2002,13:34:40,0:04:13
021022K1KA,8371,36.073337,140.210456,10/22/2002,13:34:40,0:04:13
021022K1KA,8372,36.073335,140.210456,10/22/2002,13:34:40,0:04:13
021022K1KA,8373,36.073334,140.210455,10/22/2002,13:34:40,0:04:13
021022K1KA,8374,36.073333,140.210455,10/22/2002,13:34:40,0:04:13
021022K1KA,8375,36.073332,140.210454,10/22/2002,13:34:40,0:04:13
021022K1KA,8376,36.07333,140.210453,10/22/2002,13:34:40,0:04:13
021022K1KA,8377,36.073329,140.210453,10/22/2002,13:34:40,0:04:13
021022K1KA,8378,36.073328,140.210452,10/22/2002,13:34:40,0:04:13
021022K1KA,8379,36.073327,140.210451,10/22/2002,13:34:40,0:04:13
021022K1KA,8380,36.073325,140.210451,10/22/2002,13:34:40,0:04:13
021022K1KA,8381,36.073326,140.210449,10/22/2002,13:34:40,0:04:13
021022K1KA,8382,36.073327,140.210447,10/22/2002,13:34:40,0:04:13
021022K1KA,8383,36.073327,140.210445,10/22/2002,13:34:40,0:04:13
021022K1KA,8384,36.073328,140.210443,10/22/2002,13:34:40,0:04:13
021022K1KA,8385,36.073328,140.210441,10/22/2002,13:34:40,0:04:13
021022K1KA,8386,36.073329,140.210439,10/22/2002,13:34:40,0:04:13
021022K1KA,8387,36.07333,140.210437,10/22/2002,13:34:40,0:04:13
021022K1KA,8388,36.07333,140.210435,10/22/2002,13:34:40,0:04:13
021022K1KA,8389,36.073331,140.210433,10/22/2002,13:34:40,0:04:13
021022K1KA,8390,36.073331,140.210431,10/22/2002,13:34:40,0:04:13
021022K1KA,8391,36.073332,140.210429,10/22/2002,13:34:40,0:04:13
021022K1KA,8392,36.073333,140.210427,10/22/2002,13:34:40,0:04:13
021022K1KA,8393,36.073333,140.210425,10/22/2002,13:34:40,0:04:13
021022K1KA,8394,36.073334,140.210423,10/22/2002,13:34:40,0:04:13
021022K1KA,8395,36.073335,140.210421,10/22/2002,13:34:40,0:04:13
021022K1KA,8396,36.073335,140.210419,10/22/2002,13:34:40,0:04:13
021022K1KA,8397,36.073336,140.210417,10/22/2002,13:34:40,0:04:13
021022K1KA,8398,36.073336,140.210415,10/22/2002,13:34:40,0:04:13
021022K1KA,8399,36.073337,140.210414,10/22/2002,13:34:41,0:04:14
021022K1KA,8400,36.073338,140.210412,10/22/2002,13:34:41,0:04:14
021022K1KA,8401,36.073338,140.21041,10/22/2002,13:34:41,0:04:14
021022K1KA,8402,36.073339,140.210408,10/22/2002,13:34:41,0:04:14
021022K1KA,8403,36.073339,140.210406,10/22/2002,13:34:41,0:04:14
021022K1KA,8404,36.07334,140.210404,10/22/2002,13:34:41,0:04:14
021022K1KA,8405,36.073341,140.210402,10/22/2002,13:34:41,0:04:14
021022K1KA,8406,36.073341,140.2104,10/22/2002,13:34:41,0:04:14
021022K1KA,8407,36.073342,140.210398,10/22/2002,13:34:41,0:04:14
021022K1KA,8408,36.073342,140.210396,10/22/2002,13:34:41,0:04:14
021022K1KA,8409,36.073343,140.210394,10/22/2002,13:34:41,0:04:14
021022K1KA,8410,36.073344,140.210392,10/22/2002,13:34:41,0:04:14
021022K1KA,8411,36.073344,140.21039,10/22/2002,13:34:41,0:04:14
021022K1KA,8412,36.073345,140.210388,10/22/2002,13:34:41,0:04:14
021022K1KA,8413,36.073345,140.210386,10/22/2002,13:34:41,0:04:14
021022K1KA,8414,36.073346,140.210384,10/22/2002,13:34:41,0:04:14
021022K1KA,8415,36.073347,140.210382,10/22/2002,13:34:41,0:04:14
021022K1KA,8416,36.073347,140.21038,10/22/2002,13:34:41,0:04:14
021022K1KA,8417,36.073348,140.210378,10/22/2002,13:34:41,0:04:14
021022K1KA,8418,36.073348,140.210377,10/22/2002,13:34:41,0:04:14
021022K1KA,8419,36.073349,140.210375,10/22/2002,13:34:41,0:04:14
021022K1KA,8420,36.07335,140.210373,10/22/2002,13:34:41,0:04:14
021022K1KA,8421,36.07335,140.210371,10/22/2002,13:34:41,0:04:14
021022K1KA,8422,36.073351,140.210369,10/22/2002,13:34:41,0:04:14
021022K1KA,8423,36.073352,140.210367,10/22/2002,13:34:41,0:04:14
021022K1KA,8424,36.073352,140.210365,10/22/2002,13:34:41,0:04:14
021022K1KA,8425,36.073353,140.210363,10/22/2002,13:34:41,0:04:14
021022K1KA,8426,36.073353,140.210361,10/22/2002,13:34:41,0:04:14
021022K1KA,8427,36.073354,140.210359,10/22/2002,13:34:41,0:04:14
021022K1KA,8428,36.073355,140.210357,10/22/2002,13:34:41,0:04:14
021022K1KA,8429,36.073355,140.210355,10/22/2002,13:34:42,0:04:15
021022K1KA,8430,36.073356,140.210353,10/22/2002,13:34:42,0:04:15
021022K1KA,8431,36.073356,140.210351,10/22/2002,13:34:42,0:04:15
021022K1KA,8432,36.073357,140.210349,10/22/2002,13:34:42,0:04:15
021022K1KA,8433,36.073358,140.210347,10/22/2002,13:34:42,0:04:15
021022K1KA,8434,36.073358,140.210345,10/22/2002,13:34:42,0:04:15
021022K1KA,8435,36.073359,140.210343,10/22/2002,13:34:42,0:04:15
021022K1KA,8436,36.073359,140.210341,10/22/2002,13:34:42,0:04:15
021022K1KA,8437,36.07336,140.21034,10/22/2002,13:34:42,0:04:15
021022K1KA,8438,36.073361,140.210338,10/22/2002,13:34:42,0:04:15
021022K1KA,8439,36.073361,140.210336,10/22/2002,13:34:42,0:04:15
021022K1KA,8440,36.073362,140.210334,10/22/2002,13:34:42,0:04:15
021022K1KA,8441,36.073362,140.210332,10/22/2002,13:34:42,0:04:15
021022K1KA,8442,36.073363,140.21033,10/22/2002,13:34:42,0:04:15
021022K1KA,8443,36.073364,140.210328,10/22/2002,13:34:42,0:04:15
021022K1KA,8444,36.073364,140.210326,10/22/2002,13:34:42,0:04:15
021022K1KA,8445,36.073365,140.210324,10/22/2002,13:34:42,0:04:15
021022K1KA,8446,36.073365,140.210322,10/22/2002,13:34:42,0:04:15
021022K1KA,8447,36.073366,140.21032,10/22/2002,13:34:42,0:04:15
021022K1KA,8448,36.073367,140.210318,10/22/2002,13:34:42,0:04:15
021022K1KA,8449,36.073367,140.210316,10/22/2002,13:34:42,0:04:15
021022K1KA,8450,36.073368,140.210314,10/22/2002,13:34:42,0:04:15
021022K1KA,8451,36.073369,140.210312,10/22/2002,13:34:42,0:04:15
021022K1KA,8452,36.073369,140.21031,10/22/2002,13:34:42,0:04:15
021022K1KA,8453,36.07337,140.210308,10/22/2002,13:34:42,0:04:15
021022K1KA,8454,36.07337,140.210306,10/22/2002,13:34:42,0:04:15
021022K1KA,8455,36.073371,140.210304,10/22/2002,13:34:42,0:04:15
021022K1KA,8456,36.073372,140.210303,10/22/2002,13:34:42,0:04:15
021022K1KA,8457,36.073372,140.210301,10/22/2002,13:34:42,0:04:15
021022K1KA,8458,36.073373,140.210299,10/22/2002,13:34:42,0:04:15
021022K1KA,8459,36.073373,140.210297,10/22/2002,13:34:43,0:04:16
021022K1KA,8460,36.073374,140.210295,10/22/2002,13:34:43,0:04:16
021022K1KA,8461,36.073375,140.210293,10/22/2002,13:34:43,0:04:16
021022K1KA,8462,36.073375,140.210291,10/22/2002,13:34:43,0:04:16
021022K1KA,8463,36.073376,140.210289,10/22/2002,13:34:43,0:04:16
021022K1KA,8464,36.073376,140.210287,10/22/2002,13:34:43,0:04:16
021022K1KA,8465,36.073377,140.210285,10/22/2002,13:34:43,0:04:16
021022K1KA,8466,36.073378,140.210283,10/22/2002,13:34:43,0:04:16
021022K1KA,8467,36.073378,140.210281,10/22/2002,13:34:43,0:04:16
021022K1KA,8468,36.073379,140.210279,10/22/2002,13:34:43,0:04:16
021022K1KA,8469,36.073379,140.210277,10/22/2002,13:34:43,0:04:16
021022K1KA,8470,36.07338,140.210275,10/22/2002,13:34:43,0:04:16
021022K1KA,8471,36.073381,140.210273,10/22/2002,13:34:43,0:04:16
021022K1KA,8472,36.073381,140.210271,10/22/2002,13:34:43,0:04:16
021022K1KA,8473,36.073382,140.210269,10/22/2002,13:34:43,0:04:16
021022K1KA,8474,36.073383,140.210267,10/22/2002,13:34:43,0:04:16
021022K1KA,8475,36.073383,140.210265,10/22/2002,13:34:43,0:04:16
021022K1KA,8476,36.073384,140.210263,10/22/2002,13:34:43,0:04:16
021022K1KA,8477,36.073384,140.210261,10/22/2002,13:34:43,0:04:16
021022K1KA,8478,36.073385,140.210259,10/22/2002,13:34:43,0:04:16
021022K1KA,8479,36.073386,140.210257,10/22/2002,13:34:43,0:04:16
021022K1KA,8480,36.073386,140.210255,10/22/2002,13:34:43,0:04:16
021022K1KA,8481,36.073387,140.210253,10/22/2002,13:34:43,0:04:16
021022K1KA,8482,36.073388,140.210251,10/22/2002,13:34:43,0:04:16
021022K1KA,8483,36.073388,140.210249,10/22/2002,13:34:43,0:04:16
021022K1KA,8484,36.073389,140.210247,10/22/2002,13:34:43,0:04:16
021022K1KA,8485,36.07339,140.210245,10/22/2002,13:34:43,0:04:16
021022K1KA,8486,36.07339,140.210243,10/22/2002,13:34:43,0:04:16
021022K1KA,8487,36.073391,140.210241,10/22/2002,13:34:43,0:04:16
021022K1KA,8488,36.073391,140.210239,10/22/2002,13:34:43,0:04:16
021022K1KA,8489,36.073392,140.210236,10/22/2002,13:34:43,0:04:16
021022K1KA,8490,36.073393,140.210234,10/22/2002,13:34:44,0:04:17
021022K1KA,8491,36.073393,140.210232,10/22/2002,13:34:44,0:04:17
021022K1KA,8492,36.073394,140.21023,10/22/2002,13:34:44,0:04:17
021022K1KA,8493,36.073395,140.210228,10/22/2002,13:34:44,0:04:17
021022K1KA,8494,36.073395,140.210226,10/22/2002,13:34:44,0:04:17
021022K1KA,8495,36.073396,140.210224,10/22/2002,13:34:44,0:04:17
021022K1KA,8496,36.073397,140.210222,10/22/2002,13:34:44,0:04:17
021022K1KA,8497,36.073397,140.21022,10/22/2002,13:34:44,0:04:17
021022K1KA,8498,36.073398,140.210218,10/22/2002,13:34:44,0:04:17
021022K1KA,8499,36.073399,140.210216,10/22/2002,13:34:44,0:04:17
021022K1KA,8500,36.073399,140.210214,10/22/2002,13:34:44,0:04:17
021022K1KA,8501,36.0734,140.210212,10/22/2002,13:34:44,0:04:17
021022K1KA,8502,36.0734,140.21021,10/22/2002,13:34:44,0:04:17
021022K1KA,8503,36.073401,140.210208,10/22/2002,13:34:44,0:04:17
021022K1KA,8504,36.073402,140.210205,10/22/2002,13:34:44,0:04:17
021022K1KA,8505,36.073402,140.210203,10/22/2002,13:34:44,0:04:17
021022K1KA,8506,36.073403,140.210201,10/22/2002,13:34:44,0:04:17
021022K1KA,8507,36.073404,140.210199,10/22/2002,13:34:44,0:04:17
021022K1KA,8508,36.073404,140.210197,10/22/2002,13:34:44,0:04:17
021022K1KA,8509,36.073405,140.210195,10/22/2002,13:34:44,0:04:17
021022K1KA,8510,36.073406,140.210194,10/22/2002,13:34:44,0:04:17
021022K1KA,8511,36.073408,140.210194,10/22/2002,13:34:44,0:04:17
